folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Sample_Name	sample_comment	city	country
346_asian	346_asian_Indonesia	sample-51	211.3059948846488	0.1902944383860414	3.5877824003780723	205.5185185185185	0.0697430041301527	53	14.33835568846194	15.24398113058374	46.00109450887151	0.9882086510109244	0.9945474372955287	0.1928161097430761	0.0148561750936759	24.49008883452131	0.7482659513657127	3.335313842753324	202	0.6937784490798696	0.0054525627044711	5.31310208522919	0.9302569958698472	20	0.6460099117872529	3668.0	DRR017270	AMPLICON	400	2379812	PRJDB1664	SAMD00009084	1494432	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015564	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009084	DRP001942	DRS015054	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_Philippines	sample-318	187.63424123814997	0.082161125319693	4.252175146718007	185.28571428571428	0.0237903581870866	27	42.033835393987296	20.765404735993677	42.72089195378344	0.9826695928295794	0.9971227621483376	0.4242207214314976	0.0157916095683804	22.738147329071776	0.8611562078156609	3.289913283319897	184	0.8369774681136607	0.0028772378516624	6.29705183717686	0.9762096418129134	9	0.5025575447570333	3128.0	DRR076781	AMPLICON	514	10581145	PRJDB1664	SAMD00066821	23717266	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070625	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066821	DRP001941	PH.C.15	human gut	Baybay	Philippines
346_asian	346_asian_Philippines	sample-310	205.4825504131105	0.1324539708711184	3.834711112355589	204.91666666666663	0.0510560799726875	23	19.586305892167	22.16057985842897	44.64073091513502	0.9857821812483653	0.994503984611157	0.2556858707588337	0.0097099018113533	23.90400095375487	0.7870917868794279	3.26569181970384	197	0.7446365992863433	0.005496015388843	5.675658746424281	0.9489439200273124	20	0.5819987361954462	3639.0	DRR076773	AMPLICON	517	12985947	PRJDB1664	SAMD00066813	29685291	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070617	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066813	DRP001941	PH.C.7	human gut	Baybay	Philippines
346_asian	346_asian_Thailand	sample-139	286.6030015452835	0.2080450522928399	3.8070212722762906	278.2	0.0621363594293773	74	16.093636788241124	16.425524473563875	58.095643581796935	0.985837784054629	0.9950120675784392	0.1757701617609729	0.0059825497750454	31.02560458171587	0.7603734339724613	3.450232307638045	272	0.6929101214821362	0.0049879324215607	5.603884859813036	0.9378636405706228	31	0.6690797879892102	6215.0	DRR017358	AMPLICON	401	3953187	PRJDB1664	SAMD00013000	2395894	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015652	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013000	DRP001946	DRS015142	16S rRNA amplicon sequencing of stool sample from healthy Khon Kaen Children	Khon Kaen	Thailand
346_asian	346_asian_Indonesia	sample-35	345.4474846890029	0.1273279072975582	4.269595655287255	332.2117647058824	0.0333454549488952	84	29.9890945117584	20.252514903058763	70.14177002508471	0.9801536237254642	0.9954476479514416	0.2357441965594445	0.0053946124000977	36.5636109552874	0.8271071718635922	3.828939905163224	326	0.7520065476979192	0.0045523520485584	6.278298236931734	0.9666545450511048	33	0.6245414006755322	7249.0	DRR017254	AMPLICON	402	4718338	PRJDB1664	SAMD00009073	2863913	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015548	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009073	DRP001942	DRS015038	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_China	sample-166	211.04567936875617	0.1114180478821362	3.918134270203276	203.35849056603772	0.0391490408838271	52	25.54340993863554	15.299637406397114	46.72689621039861	0.986222131666852	0.9932473910374464	0.2776549585894046	0.0156718241445795	24.4780828025414	0.8164425909517816	3.486402597143324	199	0.7603789080993207	0.0067526089625537	5.8067282905333695	0.9608509591161728	22	0.601363169438352	3258.0	DRR017385	AMPLICON	403	2037775	PRJDB1664	SAMD00016650	1230514	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015679	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016650	DRP001947	DRS015169	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_China	sample-190	223.73521485185267	0.0857056329497274	4.295823590717577	216.75	0.0230585431585064	43	43.36787424625714	16.493437864342763	50.22856719351894	0.9818290325640388	0.9930345245305876	0.3880091792687961	0.0128865723676748	25.918618717013352	0.8631709286732401	3.6719260043559943	211	0.8244948017048432	0.0069654754694124	6.3660061445365566	0.9769414568414936	23	0.5316740392868318	3302.0	DRR017409	AMPLICON	403	1998501	PRJDB1664	SAMD00016638	1210965	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015703	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016638	DRP001947	DRS015193	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Taiwan	sample-59	265.4278685497993	0.067869222096956	4.2257875855655485	252.63076923076923	0.0249994089751883	64	40.00094566205495	18.29962352646813	55.84379794540988	0.9830285669179556	0.9927846674182638	0.305360107990163	0.0110556083340672	29.057017973365287	0.8547224668784802	3.6789109216362985	245	0.7860450601282203	0.0072153325817361	6.23855504597919	0.9750005910248116	32	0.6032257322320134	4435.0	DRR017278	AMPLICON	403	2773708	PRJDB1664	SAMD00012367	1692396	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015572	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00012367	DRP001943	DRS015062	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Indonesia	sample-40	286.4848913206517	0.1668643062849398	4.003604861696395	277.94736842105266	0.0468328840680274	75	21.352517998836944	18.18832705195892	59.46337439434369	0.983958821905502	0.9957648653227172	0.2145057133911026	0.0152618359209281	31.43996426881836	0.7939243209655448	3.566269597389849	274	0.7281118716052516	0.0042351346772827	5.896273296243764	0.9531671159319726	25	0.6362544839874813	5903.0	DRR017259	AMPLICON	401	3749758	PRJDB1664	SAMD00009068	2318220	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015553	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009068	DRP001942	DRS015043	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_Indonesia	sample-29	279.0596117535131	0.2990970654627539	3.5545687052004955	272.30357142857144	0.1030663252567204	55	9.702490095665803	15.532521157965604	55.97025960167858	0.9868371455148603	0.9950016123831024	0.1395664314500579	0.0096055008315052	30.11693926679039	0.6876928546490507	3.352262708868143	264	0.6509776917311936	0.0049983876168977	5.236721115195953	0.8969336747432796	31	0.6728144879950749	6202.0	DRR017248	AMPLICON	401	4004855	PRJDB1664	SAMD00009077	2490828	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015542	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009077	DRP001942	DRS015032	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_China	sample-209	110.15024413194315	0.2013422818791946	3.1751761764759427	107.63636363636364	0.0863936216111179	32	11.574928580969576	11.84740687078085	25.639649339658167	0.99252780550511	0.9957291031116534	0.2429839103190817	0.0209962291246836	14.32076043135056	0.723954311150522	2.642982581280898	107	0.7033790173528063	0.0042708968883465	4.741806424411223	0.913606378388882	7	0.6043917820873225	1639.0	DRR017428	AMPLICON	400	981910	PRJDB1664	SAMD00008754	624498	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015722	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008754	DRP001948	DRS015212	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_China	sample-182	295.6155539035801	0.0844582900657667	4.274690268780105	288.3809523809524	0.0251462357553172	62	39.76738346567618	17.996290287548636	56.3187230331346	0.9828879047964916	0.9972308757355486	0.2669323609659026	0.0083989816102053	31.211130875123647	0.8505606646605158	3.0505906987663165	284	0.767898307500047	0.0027691242644513	6.258177019621028	0.9748537642446828	24	0.6370671821397986	8667.0	DRR017401	AMPLICON	402	5472246	PRJDB1664	SAMD00016642	3265116	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015695	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016642	DRP001947	DRS015185	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Japan	sample-264	143.22078417498676	0.1887617765814266	3.565199882553177	138.4102564102564	0.0597166193580642	38	16.745757056405743	12.989672487747068	29.675490268350217	0.9906395195349	0.996298788694482	0.2755200601137759	0.0078437126243468	17.006397794440595	0.7697498502408259	2.5130212709961564	137	0.7418519908933959	0.0037012113055181	5.265689232169465	0.9402833806419356	11	0.5988594276507746	2972.0	DRR017483	AMPLICON	403	1755821	PRJDB1664	SAMD00003473	1043920	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015777	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003473	DRP001950	DRS015267	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
346_asian	346_asian_Thailand	sample-161	124.1200726415634	0.1329051383399209	3.394370449401144	120.44736842105264	0.059650303082379	37	16.764374166196056	12.290203202116112	27.625216383350363	0.991956754118932	0.9945652173913044	0.2710720197222835	0.0118806546093659	15.500146992450182	0.7729467211978115	2.645097635622603	119	0.7315354669502206	0.0054347826086956	5.043803732018152	0.9403496969176208	11	0.6150355399076626	2024.0	DRR017380	AMPLICON	403	1260187	PRJDB1664	SAMD00013007	768188	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015674	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013007	DRP001946	DRS015164	16S rRNA amplicon sequencing of stool sample from healthy Khon Kaen Children	Khon Kaen	Thailand
346_asian	346_asian_China	sample-172	124.54927034075791	0.1577518327450448	3.399306100056409	121.75	0.0657185832802105	27	15.21639618639077	12.259167548070446	24.010334351851174	0.992260219393916	0.998099375509096	0.2576920472490097	0.0075795697025793	14.613681989117586	0.7561025440760507	1.993813401905566	121	0.7221600173787341	0.0019006244909041	4.996526395671307	0.9342814167197896	7	0.6231467789239369	3683.0	DRR017391	AMPLICON	403	2122684	PRJDB1664	SAMD00016655	1244860	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015685	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016655	DRP001947	DRS015175	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Indonesia	sample-31	238.95276787389756	0.1380658436213991	4.010540925117094	233.25	0.0431953123676946	43	23.150660226452967	18.679357625411107	49.625004601249294	0.9842544753911224	0.9954732510288066	0.2609506293919149	0.0155074934322437	26.741137500870213	0.8036936697115118	3.270519270130708	228	0.7548362218375033	0.0045267489711934	5.912549104360822	0.9568046876323054	22	0.5863764349144467	4860.0	DRR017250	AMPLICON	403	3079452	PRJDB1664	SAMD00009086	1853652	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015544	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009086	DRP001942	DRS015034	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_China	sample-217	235.44248926285505	0.0992212287280069	4.048652843481949	225.327868852459	0.0336474214126035	60	29.71995945060515	16.01295095971252	52.25912274929424	0.9845378823347322	0.9925007210845112	0.2877035054291199	0.0161957188163133	26.867720820989163	0.8306753056378601	3.7363345855245647	220	0.7710939389419609	0.0074992789154888	6.000159311826018	0.9663525785873964	26	0.5939088024752864	3467.0	DRR017436	AMPLICON	401	2215673	PRJDB1664	SAMD00008756	1375933	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015730	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008756	DRP001948	DRS015220	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_China	sample-219	155.304205569695	0.1269157088122605	3.8253508013424415	151.0	0.0416377658871713	34	24.016658403569657	15.110250742830877	36.39124387091495	0.9877368014727717	0.992816091954023	0.3464947533272943	0.0267244150721024	19.230864959915483	0.8137552081447024	3.238892010539823	148	0.7904382478045995	0.007183908045977	5.698627685956719	0.9583622341128286	15	0.5544294294294294	2088.0	DRR017438	AMPLICON	401	1323008	PRJDB1664	SAMD00008761	827809	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015732	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008761	DRP001948	DRS015222	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_Taiwan	sample-58	186.11063169258725	0.047683923705722	4.303583012744224	182.22857142857143	0.0191097639747863	34	52.32927006944782	17.121298519574353	42.312920055903945	0.9826696589418008	0.9955722070844688	0.4584363385972341	0.017304033524821	22.41758391072344	0.8779650711356016	3.32196061736503	180	0.8510689814189384	0.0044277929155313	6.376083783633616	0.9808902360252136	13	0.4986830154405086	2936.0	DRR017277	AMPLICON	403	1807057	PRJDB1664	SAMD00012370	1073441	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015571	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00012370	DRP001943	DRS015061	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Philippines	sample-312	167.01412984085786	0.1144883485309017	3.972221465011832	162.88571428571427	0.0352351594025266	34	28.38074289876184	19.310423841439547	36.52921350390239	0.9864744439155664	0.9959473150962512	0.3613550053617217	0.0106568911024703	20.01680829382141	0.8274968183308837	2.958739109120512	161	0.8018309999188091	0.0040526849037487	5.878156410700318	0.9647648405974734	12	0.5321645155132667	2961.0	DRR076775	AMPLICON	512	9505376	PRJDB1664	SAMD00066815	21671089	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070619	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066815	DRP001941	PH.C.9	human gut	Baybay	Philippines
346_asian	346_asian_Taiwan	sample-102	185.43253458347112	0.1603310059477631	3.9636518499994575	179.36363636363637	0.0422574656996009	32	23.66445747382913	15.323789998266784	37.1699248986833	0.9863448712999594	0.9945694336695112	0.3276160142021303	0.0096942697766322	20.822653925780088	0.8074178751433312	2.782012116172974	173	0.7857447953316704	0.0054305663304887	5.841720435091478	0.957742534300399	21	0.5443840051659887	3867.0	DRR017321	AMPLICON	403	2263641	PRJDB1664	SAMD00015803	1319036	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015615	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00015803	DRP001944	DRS015105	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Indonesia	sample-19	211.589915054304	0.0575647335758613	4.146044576942924	204.14285714285717	0.0239037732824061	41	41.83439945592306	16.248392748330524	41.65850577017135	0.9856036411453356	0.9946501176974106	0.344033811628757	0.0090991254646741	23.196483627217624	0.8579420201739075	2.881829851196561	197	0.7998594613609064	0.0053498823025893	6.096570262775293	0.976096226717594	25	0.5933752706171428	4673.0	DRR017238	AMPLICON	403	2804134	PRJDB1664	SAMD00016542	1638952	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015532	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016542	DRP001941	DRS015022	16S rRNA amplicon sequencing of stool sample from healthy Bali Children	Bali	Indonesia
346_asian	346_asian_Indonesia	sample-49	351.04123749984444	0.1	4.309708782579539	341.9759036144578	0.0296884559610085	82	33.68312590298913	21.648395161531287	72.03759136447216	0.979842157324441	0.995772787318362	0.2379139572327179	0.013035253902945	37.50581474576481	0.8373203526702822	3.8618138666718544	336	0.7547995943119867	0.004227212681638	6.334517786050826	0.9703115440389914	32	0.6373348745046236	7570.0	DRR017268	AMPLICON	400	4689453	PRJDB1664	SAMD00009063	2859187	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015562	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009063	DRP001942	DRS015052	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_Philippines	sample-329	125.8446847905879	0.0991062039957939	3.787355172547157	124.71428571428572	0.0374504782723592	13	26.701928683726877	17.72163250071358	24.5583950981499	0.9896610842000966	0.9986855941114616	0.3761128217660524	0.0062221171642308	14.920288497596232	0.8197701740945734	2.010487748889117	124	0.7998918603797812	0.0013144058885383	5.562605024161568	0.9625495217276409	5	0.5431209931820494	3804.0	DRR076792	AMPLICON	515	11690879	PRJDB1664	SAMD00066832	26196368	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070636	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066832	DRP001941	PH.C.32	human gut	Ormoc	Philippines
346_asian	346_asian_Indonesia	sample-25	182.1190888335215	0.1508798202920254	3.658570005930649	175.6216216216216	0.050446361427936	36	19.82303523374081	14.801967345109604	33.71683884703712	0.9901801742131624	0.9964432796705354	0.2367747070101583	0.0073208543246522	19.80577433917887	0.7861534389305446	2.33961376877596	171	0.7234414091517415	0.0035567203294646	5.366381676248844	0.949553638572064	19	0.6420006086600503	5342.0	DRR017244	AMPLICON	403	2956952	PRJDB1664	SAMD00016534	1711257	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015538	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016534	DRP001941	DRS015028	16S rRNA amplicon sequencing of stool sample from healthy Bali Children	Bali	Indonesia
346_asian	346_asian_Indonesia	sample-2	191.5414742930684	0.0670050761421319	4.282949829086577	189.63636363636363	0.0222412327037542	43	44.96153667917883	17.971664286108233	51.49789138266528	0.9806406628557166	0.9959390862944164	0.4501773485234343	0.0180404846947014	24.78318397968198	0.8704771596290806	4.258225840610696	189	0.8489678533305909	0.0040609137055837	6.420100717256489	0.9777587672962456	8	0.4931619799640104	1970.0	DRR017221	AMPLICON	397	1410121	PRJDB1664	SAMD00016530	907012	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015515	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016530	DRP001941	DRS015005	16S rRNA amplicon sequencing of stool sample from healthy Bali Children	Bali	Indonesia
346_asian	346_asian_China	sample-207	153.98828115587617	0.0906940063091482	3.865514398161371	151.77272727272728	0.0371940585536725	21	26.88601456485205	14.644158243196822	33.98196292065824	0.987690458888531	0.9940851735015772	0.3571007951604937	0.0125935966482986	18.62638495435983	0.8234949695141139	2.9190579051515506	147	0.7960969459209445	0.0059148264984227	5.731637165355714	0.9628059414463276	15	0.5351697461318912	2536.0	DRR017426	AMPLICON	403	1513373	PRJDB1664	SAMD00008762	907972	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015720	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008762	DRP001948	DRS015210	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_Taiwan	sample-94	221.31462219158368	0.0394862036156041	4.423607266882219	217.0	0.0163452685630376	32	61.17978399335364	16.42410757201611	46.51041050480198	0.9812504545059272	0.99476688867745	0.4346298316566573	0.0092476416438169	25.04856385598949	0.8858132756691358	3.238828416997088	210	0.8453209801684438	0.0052331113225499	6.521013582253551	0.9836547314369624	22	0.5361311222871641	4204.0	DRR017313	AMPLICON	403	2442065	PRJDB1664	SAMD00015794	1442499	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015607	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00015794	DRP001944	DRS015097	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Japan	sample-262	145.77790956855875	0.157774548474154	3.4409996863695453	140.75	0.0552614738240443	31	18.0957895401787	13.722505806501191	26.25853074863142	0.9925412258628384	0.9966784305584389	0.2348266577059033	0.0058193283464586	16.037912480505987	0.7761047312894811	1.97393225644684	137	0.7102830792401196	0.0033215694415611	5.041612084430363	0.9447385261759556	16	0.6773228635201666	4817.0	DRR017481	AMPLICON	404	2719666	PRJDB1664	SAMD00013375	1605628	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015775	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013375	DRP001949	DRS015265	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
346_asian	346_asian_Taiwan	sample-73	205.3814840945007	0.0980306345733041	4.160903596908823	198.52941176470588	0.026735296793377	50	37.403736630585065	14.85182893227534	50.63404008898417	0.9830916896965898	0.9903719912472648	0.3791315576982966	0.0149945665249899	24.95435388593457	0.8543637762359685	4.058435308756449	194	0.8174844228982472	0.0096280087527352	6.212810363872322	0.973264703206623	22	0.5330302961943649	2285.0	DRR017292	AMPLICON	399	1463271	PRJDB1664	SAMD00012368	917694	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015586	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00012368	DRP001943	DRS015076	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_China	sample-216	132.8365890544284	0.1570465865807207	3.3908683012649883	128.2	0.0653657114448993	29	15.298540747054506	13.861004613823914	25.741917631977525	0.9923108158621976	0.9964840316437152	0.2465174377236912	0.0117209668521878	15.36504844661831	0.7572955648678856	2.156762883435446	126	0.7154106969175458	0.0035159683562847	4.991620692659875	0.9346342885551008	12	0.6310884154423563	3413.0	DRR017435	AMPLICON	405	1978290	PRJDB1664	SAMD00008743	1173188	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015729	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008743	DRP001948	DRS015219	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_Taiwan	sample-100	152.2229841455728	0.0857596611964002	3.960666058186597	148.6206896551724	0.0296377483976357	28	33.74075474909462	15.32812788881596	36.585321288913	0.986833672908416	0.9920592906299628	0.4104641147047145	0.016020002762318	19.088515769725102	0.8473396474603595	3.3361995794119705	145	0.823054584170322	0.007940709370037	5.909457090462957	0.9703622516023642	15	0.5294280863803144	1889.0	DRR017319	AMPLICON	403	1140989	PRJDB1664	SAMD00015791	697154	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015613	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00015791	DRP001944	DRS015103	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Japan	sample-292	186.19684636731267	0.0879174852652259	3.94878490694876	181.69230769230768	0.032260663653452	38	30.997502430269947	14.951703006553917	38.277426073403866	0.9875330633314398	0.9963163064833006	0.3107589308961501	0.0096422757241476	21.415106487278333	0.8334484146302386	2.8051051551123214	179	0.7770701222525546	0.0036836935166994	5.815449640954332	0.967739336346548	15	0.5984911262086905	4072.0	DRR017511	AMPLICON	403	2391882	PRJDB1664	SAMD00003467	1423085	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015805	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003467	DRP001950	DRS015295	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
