folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ena_checklist	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geographic_location_(country_and/or_sea)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	sample_name	Sequencing_method	SRA_accession	SRA Study	title	host_subject_id	INSDC_center_alias	run_accession	numID	group
248_citizen	248_citizen_after	sample-338	101.41990098978472	0.2219706145663278	3.128702765315742	101.0	0.0852547067911888	5	11.72955767063116	6.830509343978671	13.841451149015338	0.9943895560564444	0.9997893517299488	0.2237882854920632	0.0011104689081385	10.049113628751876	0.7131914464215157	0.7256863476238928	100	0.6823227702571332	0.000210648270051	4.533254360597092	0.9147452932088111	4	0.6467765548475434	18989.0	ERR1700500	OMG345	AMPLICON	252	6180232	PRJEB16344	SAMEA4519076	3024133	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770788	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519076	ERS1418255	16S sequencing	ERS1418255	ERP018192	Healthy human gut 16S metagenome	subject3280		ERR1700500	1369.1726	after
248_citizen	248_citizen_after	sample-384	210.46883758431693	0.1980648212142155	3.13728551865155	205.7741935483871	0.086078377288475	30	11.617319372189064	4.891885121440881	29.03316307968112	0.9938597243039292	0.9992361136371904	0.1131329139323207	0.001251535167045	19.37071785590113	0.7108964005441653	1.2002115657472905	199	0.5956108087305004	0.0007638863628096	4.548456166213254	0.913921622711525	21	0.7670897867168588	27491.0	ERR1700546	OMG391	AMPLICON	293	10335416	PRJEB16344	SAMEA4519122	5414669	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770834	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519122	ERS1418301	16S sequencing	ERS1418301	ERP018192	Healthy human gut 16S metagenome	subject3352		ERR1700546	1095.1675	after
248_citizen	248_citizen_before	sample-153	190.0665762288964	0.1681960807530637	3.635574589544769	185.375	0.0550212247465028	23	18.17480444332639	6.020164062927247	27.942355525701934	0.9906362623036502	0.9989343437333492	0.2125755552375359	0.003110242379875	18.28541145407255	0.7713691545294189	1.3772898597479364	179	0.7054440988615854	0.0010656562666508	5.279413677038299	0.9449787752534972	18	0.6671772247228286	16891.0	ERR1700315	OMG157	AMPLICON	289	6763098	PRJEB16344	SAMEA4518888	3514089	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770603	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518888	ERS1418067	16S sequencing	ERS1418067	ERP018192	Healthy human gut 16S metagenome	subject3381		ERR1700315	4177.1188	before
248_citizen	248_citizen_before	sample-78	107.6220588235294	0.2401209677419354	3.064803107843732	103.07692307692308	0.0964227529916753	12	10.370996149491136	5.7261308113321725	16.669839233219317	0.9942960581393278	0.9969758064516128	0.2265063082022377	0.0069474851533054	11.04691752596597	0.6994108335080147	1.3489093563367789	95	0.6816630498498608	0.003024193548387	4.478427811048086	0.9035772470083246	15	0.6263264006791172	4960.0	ERR1700240	OMG81	AMPLICON	252	1827715	PRJEB16344	SAMEA4518812	916115	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770528	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518812	ERS1417991	16S sequencing	ERS1417991	ERP018192	Healthy human gut 16S metagenome	subject3276		ERR1700240	6465.4219	before
248_citizen	248_citizen_after	sample-326	99.52340165956493	0.2670977011494252	2.620933849482599	97.75	0.1458853547364248	15	6.8546976617819375	5.409493438993726	15.755821391360152	0.9960047792227574	0.9988505747126436	0.1383266397611473	0.0027801892902498	10.736968868838275	0.6255487782162422	1.150711923564922	96	0.5803852915372176	0.0011494252873563	3.8218153807426942	0.8541146452635752	8	0.7212643678160919	6960.0	ERR1700488	OMG333	AMPLICON	253	2310243	PRJEB16344	SAMEA4519064	1185069	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770776	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519064	ERS1418243	16S sequencing	ERS1418243	ERP018192	Healthy human gut 16S metagenome	subject3263		ERR1700488	6082.8482	after
248_citizen	248_citizen_before	sample-191	85.32468661742573	0.192280665226557	2.9739157774934246	85.0	0.0894901152344962	9	11.174418508453591	6.29483702540495	10.339774064220808	0.9953982703479488	0.9999739739218696	0.2225204952276869	0.0009251384692771	7.957249474398664	0.7044447936702264	0.4336339637197717	85	0.6708152749277609	2.6026078130286547e-05	4.299517342944712	0.9105098847655038	1	0.6575314111798846	38423.0	ERR1700353	OMG195	AMPLICON	252	12538043	PRJEB16344	SAMEA4518926	5693052	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770641	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518926	ERS1418105	16S sequencing	ERS1418105	ERP018192	Healthy human gut 16S metagenome	subject3436		ERR1700353	5953.8351	before
248_citizen	248_citizen_before	sample-149	70.2585798816568	0.5690738642216957	1.783183233931799	69.3	0.3540930352880132	9	2.824116546620628	5.814376320375244	8.146910848023625	0.9979669643582932	0.9999227361697745	0.073180109778308	0.0003770807591149	6.435191007168101	0.4070083569488987	0.3501681004432638	69	0.42223615651268	7.726383022561038e-05	2.5792398885937207	0.6459069647119868	3	0.7818565863869342	38828.0	ERR1700311	OMG153	AMPLICON	252	11558588	PRJEB16344	SAMEA4518884	5741908	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770599	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518884	ERS1418063	16S sequencing	ERS1418063	ERP018192	Healthy human gut 16S metagenome	subject3377		ERR1700311	6363.7798	before
248_citizen	248_citizen_before	sample-132	93.97649955842886	0.1454771833435443	3.305873588520515	93.16666666666669	0.0598847651417564	5	16.698737944998967	6.526211333416031	11.030392015263043	0.9938989328605318	0.9999604735271448	0.2872538537367951	0.0002901544366073	8.493598385606774	0.7586590451019138	0.413439514152058	93	0.7306052214406736	3.9526472855194765e-05	4.777543571225316	0.9401152348582436	2	0.6179271255095142	50599.0	ERR1700294	OMG136	AMPLICON	252	17493594	PRJEB16344	SAMEA4518867	8039348	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770582	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518867	ERS1418046	16S sequencing	ERS1418046	ERP018192	Healthy human gut 16S metagenome	subject3357		ERR1700294	7140.9083	before
248_citizen	248_citizen_after	sample-266	106.995896771407	0.1291446827048744	3.268119533820581	105.66666666666669	0.0650779783996215	8	15.36618107371657	6.832880545404462	14.451210236435951	0.9938278879340956	0.9998063797860496	0.2462693711284879	0.0009782242665711	10.467087395335504	0.750114972368403	0.7305242738613241	105	0.7050689184092439	0.0001936202139503	4.734005825074967	0.9349220216003784	4	0.6320340033975738	20659.0	ERR1700428	OMG272	AMPLICON	252	6582229	PRJEB16344	SAMEA4519003	3114293	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770716	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519003	ERS1418182	16S sequencing	ERS1418182	ERP018192	Healthy human gut 16S metagenome	subject169		ERR1700428	9487.0126	after
248_citizen	248_citizen_after	sample-418	58.28833792470156	0.3804157625813676	2.3884786022091133	58.0	0.1850251262785662	4	5.404671355253885	4.651127305665598	7.70713043345119	0.9969576896003158	0.9999300062994332	0.1756801199364284	0.0015168579630028	5.957914974481194	0.5746622821926742	0.4852409800369465	58	0.5908581932156256	6.999370056694898e-05	3.4612360666725497	0.8149748737214337	1	0.6859877438616732	14287.0	ERR1700580	OMG425	AMPLICON	252	4441590	PRJEB16344	SAMEA4519156	2149409	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770868	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519156	ERS1418335	16S sequencing	ERS1418335	ERP018192	Healthy human gut 16S metagenome	subject3391		ERR1700580	2662.6957	after
248_citizen	248_citizen_after	sample-506	170.02788023002182	0.1543963955594779	3.62860276042732	169.25	0.0548968544170629	11	18.21597996130688	9.19713836536309	22.341574767813043	0.9907162834745856	0.9999303265363	0.2206556147411675	0.000775800595365	15.74463207972153	0.7694071331609402	0.8144412802118357	169	0.7094546181393308	6.967346370012541e-05	5.2505880943628025	0.9451031455829372	3	0.6423894727381616	43058.0	ERR1700668	OMG513	AMPLICON	252	14865074	PRJEB16344	SAMEA4519244	7484953	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770956	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519244	ERS1418423	16S sequencing	ERS1418423	ERP018192	Healthy human gut 16S metagenome	subject3580		ERR1700668	5446.1506	after
248_citizen	248_citizen_before	sample-74	208.3390668722671	0.0968216318785578	3.785461215815861	203.76315789473685	0.0357269946602623	37	27.990039730721	5.887230605810862	30.77744345247455	0.9901864213739148	0.9992884250474384	0.2199440947142596	0.0019797079396107	20.088227489801184	0.8166085732753325	1.3843973335822348	201	0.7177437573268836	0.0007115749525616	5.491494588328972	0.9642730053397376	15	0.6948044407941318	21080.0	ERR1700236	OMG77	AMPLICON	278	7311052	PRJEB16344	SAMEA4518808	3771672	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770524	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518808	ERS1417987	16S sequencing	ERS1417987	ERP018192	Healthy human gut 16S metagenome	subject3270		ERR1700236	4610.4584	before
248_citizen	248_citizen_after	sample-445	84.26310359942764	0.2974055786555786	2.7117504575492988	83.25	0.1226840395889252	11	8.15101950792196	5.897950668368946	9.814905223626086	0.9963422306050688	0.9999350311850312	0.1722834419794463	0.0004785396138041	7.63485614356435	0.6527749580670403	0.3862512853571563	83	0.6147533892854418	6.496881496881497e-05	3.9190770972488576	0.8773159604110747	3	0.7136015475623909	46176.0	ERR1700607	OMG452	AMPLICON	252	14020788	PRJEB16344	SAMEA4519183	6708064	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770895	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519183	ERS1418362	16S sequencing	ERS1418362	ERP018192	Healthy human gut 16S metagenome	subject3436		ERR1700607	6228.6616	after
248_citizen	248_citizen_before	sample-99	104.3303324099723	0.2389054663195987	3.138742115898311	103.375	0.0903231755289399	7	11.071355653119122	6.6967434489168	13.248739732074418	0.9941636233486056	0.9999047679512412	0.2184965927115482	0.0005504365438943	9.847645041754395	0.7034250823085914	0.580320832322433	103	0.679194047479475	9.523204875880896e-05	4.541431356531214	0.90967682447106	3	0.6410907490539974	31502.0	ERR1700261	OMG102	AMPLICON	252	10399373	PRJEB16344	SAMEA4518833	4738970	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770549	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518833	ERS1418012	16S sequencing	ERS1418012	ERP018192	Healthy human gut 16S metagenome	subject3304		ERR1700261	4184.0703	before
248_citizen	248_citizen_after	sample-420	81.83268213927751	0.2596278667243617	2.8640953690230537	81.5	0.111154513953	3	8.996485742565838	6.173360904469728	10.543429244959794	0.9956032323157022	0.9998076830616855	0.2115811839877197	0.0016236606855059	7.945559690196464	0.6712560036087263	0.554713530845379	80	0.6559537622776747	0.0001923169383143	4.146892518690297	0.888845486047	4	0.6514832443867493	20799.0	ERR1700582	OMG427	AMPLICON	252	6411124	PRJEB16344	SAMEA4519158	3006320	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770870	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519158	ERS1418337	16S sequencing	ERS1418337	ERP018192	Healthy human gut 16S metagenome	subject3398		ERR1700582	6685.1167	after
248_citizen	248_citizen_after	sample-359	126.4948185819392	0.2308087731322823	3.0965883044010982	124.6470588235294	0.0882346714937559	16	11.333413306477444	4.765625191756202	18.99620626238868	0.9944615836736054	0.9991432488005484	0.1787249212355049	0.0024911388182106	12.920520096271243	0.7095242018623115	1.1292424386569428	122	0.6492659134927531	0.0008567511994516	4.499891508651099	0.911765328506244	10	0.7162341711704626	11672.0	ERR1700521	OMG366	AMPLICON	285	4530218	PRJEB16344	SAMEA4519097	2522438	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770809	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519097	ERS1418276	16S sequencing	ERS1418276	ERP018192	Healthy human gut 16S metagenome	subject3315		ERR1700521	2531.3081	after
248_citizen	248_citizen_after	sample-318	87.50241301907968	0.224587855190125	3.0067645598342096	86.25	0.0908494140730772	11	11.007225640394577	6.582680827987062	11.203880187328355	0.995167603276418	0.9998757352332036	0.2284255483635837	0.0008284455226553	8.422756299096363	0.7031128410524974	0.5534926121839315	86	0.6771648262295532	0.0001242647667964	4.351640455922948	0.9091505859269228	3	0.6478529167541658	24142.0	ERR1700480	OMG325	AMPLICON	252	7756586	PRJEB16344	SAMEA4519056	3690853	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770768	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519056	ERS1418235	16S sequencing	ERS1418235	ERP018192	Healthy human gut 16S metagenome	subject3249		ERR1700480	5440.1068	after
248_citizen	248_citizen_after	sample-456	97.42889705882354	0.2038501203162598	3.2483276828638727	95.47619047619048	0.0731475355167241	20	13.671000573510293	5.932796145103293	18.8233809147495	0.9933909102522512	0.998281196287384	0.2812864634226011	0.0078017698221614	11.78599936493218	0.7433237967494594	1.7613746623793347	95	0.727300206921522	0.001718803712616	4.778257343383619	0.926852464483276	5	0.61174938032603	2909.0	ERR1700618	OMG463	AMPLICON	254	998997	PRJEB16344	SAMEA4519194	530028	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770906	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519194	ERS1418373	16S sequencing	ERS1418373	ERP018192	Healthy human gut 16S metagenome	subject3452		ERR1700618	2478.4095	after
248_citizen	248_citizen_before	sample-190	92.75019708510428	0.2059352848275608	3.2054638937860696	92.14285714285714	0.0786687378464819	6	12.711529730544926	6.205656460828148	11.89157306482985	0.9940144110611284	0.9999265435046094	0.2627032562671941	0.002023330483963	8.9111160569332	0.7239076796525554	0.5575552784191358	92	0.7110258553163553	7.345649539060492e-05	4.638421219514673	0.921331262153518	2	0.6114163370439509	27227.0	ERR1700352	OMG194	AMPLICON	252	9361727	PRJEB16344	SAMEA4518925	4240841	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770640	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518925	ERS1418104	16S sequencing	ERS1418104	ERP018192	Healthy human gut 16S metagenome	subject3435		ERR1700352	1056.3532	before
248_citizen	248_citizen_before	sample-29	270.39316006098795	0.0692125867927315	4.308841725993588	267.0	0.0234378950636173	32	42.66594748742183	7.053981576264562	40.76937929668068	0.9832344426906728	0.999556803072832	0.2845182798240706	0.0011179748634571	25.866115599630213	0.852083935597278	1.6104736417787886	265	0.7764205302954839	0.0004431969271679	6.250067679562737	0.9765621049363826	12	0.6203303350178533	27076.0	ERR1700191	OMG31	AMPLICON	284	10315361	PRJEB16344	SAMEA4518762	5354183	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770479	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518762	ERS1417941	16S sequencing	ERS1417941	ERP018192	Healthy human gut 16S metagenome	subject2005		ERR1700191	6207.7497	before
248_citizen	248_citizen_before	sample-182	221.8075643360805	0.0910107923137667	3.822958749936261	218.38709677419357	0.0379698689774487	30	26.33667239130916	7.032472719792347	35.46319780943168	0.989070295025181	0.9990128981310872	0.2156936112670031	0.0023040015934467	22.22502051083952	0.8117262486360959	1.7441097803845853	215	0.7175149067241186	0.0009871018689128	5.559443869753665	0.9620301310225512	15	0.683418831148956	15196.0	ERR1700344	OMG186	AMPLICON	281	6195784	PRJEB16344	SAMEA4518917	3206307	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770632	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518917	ERS1418096	16S sequencing	ERS1418096	ERP018192	Healthy human gut 16S metagenome	subject3426		ERR1700344	8729.1271	before
248_citizen	248_citizen_before	sample-264	253.49516409650036	0.1508289181336523	3.6952995868571943	250.0	0.0511606689754494	26	19.546265129564112	5.690739993374436	36.50564277351432	0.9897778544512488	0.9988036233122544	0.1708999415356133	0.0016697971695649	23.358303330318734	0.7789041775769832	1.5426484184290206	236	0.6803838683769767	0.0011963766877456	5.363223170959698	0.9488393310245504	28	0.6979670286695886	23404.0	ERR1700426	OMG269	AMPLICON	290	9450316	PRJEB16344	SAMEA4519000	4922622	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770714	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519000	ERS1418179	16S sequencing	ERS1418179	ERP018192	Healthy human gut 16S metagenome	subject429		ERR1700426	4217.5114	before
248_citizen	248_citizen_before	sample-161	59.45600227687245	0.2149891904876291	2.8807155208443267	59.0	0.0990999776175842	10	10.090819635286785	5.017505481803559	9.735012924765494	0.9955788371514034	0.9997597886139804	0.3003868849408281	0.0058443402078342	6.959450553721355	0.6959854177890199	0.9144265059230108	59	0.7145414334738698	0.0002402113860196	4.203392197106107	0.9009000223824156	1	0.590960723402696	4163.0	ERR1700323	OMG165	AMPLICON	252	1344833	PRJEB16344	SAMEA4518896	687404	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770611	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518896	ERS1418075	16S sequencing	ERS1418075	ERP018192	Healthy human gut 16S metagenome	subject3389		ERR1700323	7223.3542	before
248_citizen	248_citizen_after	sample-487	104.11396352651174	0.4933187439901853	2.4033017451888585	103.3	0.2577160825029336	9	3.8802390222915824	6.703584847235449	13.334496191206748	0.996100567599124	0.9999005272058092	0.0995782993690448	0.0008189767748487	9.889241786249944	0.4951940115585546	0.5931011362800553	103	0.5204329968220255	9.947279419078882e-05	3.4798755076140155	0.7422839174970663	3	0.7100670652660639	30159.0	ERR1700649	OMG494	AMPLICON	252	8882950	PRJEB16344	SAMEA4519225	3909235	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770937	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519225	ERS1418404	16S sequencing	ERS1418404	ERP018192	Healthy human gut 16S metagenome	subject3491		ERR1700649	8367.3673	after
