Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_diet,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,groups
SRR10698136,AMPLICON,420,50407560,PRJNA595949,SAMN13577669,Metagenome or environmental,27714990,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-07-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374799,Belgium,Europe,Belgium: Liege,C06M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C06M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C06M3,SRP237728,M3_placebo
SRR10698139,AMPLICON,420,49089180,PRJNA595949,SAMN13577747,Metagenome or environmental,26798087,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-07-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374796,Belgium,Europe,Belgium: Brussels,E27M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E27M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E27M3,SRP237728,M3_placebo
SRR10698145,AMPLICON,420,33678120,PRJNA595949,SAMN13577741,Metagenome or environmental,19017451,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-05-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374790,Belgium,Europe,Belgium: Brussels,E20M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E20M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E20M3,SRP237728,M3_placebo
SRR10698148,AMPLICON,420,34153560,PRJNA595949,SAMN13577739,Metagenome or environmental,18650026,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-04-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374787,Belgium,Europe,Belgium: Brussels,E15M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E15M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E15M3,SRP237728,M3_placebo
SRR10698154,AMPLICON,420,53708340,PRJNA595949,SAMN13577733,Metagenome or environmental,29236190,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-01-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374781,Belgium,Europe,Belgium: Brussels,E07M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E07M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E07M3,SRP237728,M3_placebo
SRR10698158,AMPLICON,420,49284480,PRJNA595949,SAMN13577667,Metagenome or environmental,27687104,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-06-21,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374777,Belgium,Europe,Belgium: Liege,C05M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C05M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C05M3,SRP237728,M3_placebo
SRR10698167,AMPLICON,420,25504500,PRJNA595949,SAMN13577721,Metagenome or environmental,14029665,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-11-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374768,Belgium,Europe,Belgium: Liege,C38M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C38M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C38M3,SRP237728,M3_placebo
SRR10698176,AMPLICON,420,31515960,PRJNA595949,SAMN13577713,Metagenome or environmental,18938510,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-08-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374759,Belgium,Europe,Belgium: Liege,C31M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C31M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C31M3,SRP237728,M3_placebo
SRR10698178,AMPLICON,420,40383840,PRJNA595949,SAMN13577711,Metagenome or environmental,22503199,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-06-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374757,Belgium,Europe,Belgium: Liege,C29M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C29M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C29M3,SRP237728,M3_placebo
SRR10698180,AMPLICON,420,29460480,PRJNA595949,SAMN13577665,Metagenome or environmental,17933185,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-06-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374755,Belgium,Europe,Belgium: Liege,C04M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C04M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C04M3,SRP237728,M3_placebo
SRR10698181,AMPLICON,420,156635220,PRJNA595949,SAMN13577709,Metagenome or environmental,85222672,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-06-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374754,Belgium,Europe,Belgium: Liege,C28M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C28M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C28M3,SRP237728,M3_placebo
SRR10698183,AMPLICON,420,44698080,PRJNA595949,SAMN13577707,Metagenome or environmental,24569054,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-06-07,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374752,Belgium,Europe,Belgium: Liege,C27M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C27M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C27M3,SRP237728,M3_placebo
SRR10698187,AMPLICON,420,47136180,PRJNA595949,SAMN13577703,Metagenome or environmental,25724528,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-05-30,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374748,Belgium,Europe,Belgium: Liege,C25M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C25M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C25M3,SRP237728,M3_placebo
SRR10698189,AMPLICON,420,50849820,PRJNA595949,SAMN13577701,Metagenome or environmental,27198813,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-05-09,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374746,Belgium,Europe,Belgium: Liege,C23M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C23M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C23M3,SRP237728,M3_placebo
SRR10698192,AMPLICON,420,46444020,PRJNA595949,SAMN13577699,Metagenome or environmental,25372492,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-05-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374743,Belgium,Europe,Belgium: Liege,C22M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C22M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C22M3,SRP237728,M3_placebo
SRR10698214,AMPLICON,420,62355300,PRJNA595949,SAMN13577679,Metagenome or environmental,35635018,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-09-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374721,Belgium,Europe,Belgium: Liege,C11M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C11M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C11M3,SRP237728,M3_placebo
SRR10698215,AMPLICON,420,28820820,PRJNA595949,SAMN13577849,Metagenome or environmental,16328318,UNIVERSITE CATHOLIQUE DE LOUVAIN,2018-05-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374720,Belgium,Europe,Belgium: Brussels,S56M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S56M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S56M3,SRP237728,M3_placebo
SRR10698219,AMPLICON,420,30794820,PRJNA595949,SAMN13577845,Metagenome or environmental,17381605,UNIVERSITE CATHOLIQUE DE LOUVAIN,2018-04-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374716,Belgium,Europe,Belgium: Brussels,S54M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S54M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S54M3,SRP237728,M3_placebo
SRR10698226,AMPLICON,420,34579860,PRJNA595949,SAMN13577839,Metagenome or environmental,19430332,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-11-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374709,Belgium,Europe,Belgium: Brussels,S50M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S50M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S50M3,SRP237728,M3_placebo
SRR10698228,AMPLICON,420,34930140,PRJNA595949,SAMN13577837,Metagenome or environmental,19686010,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-11-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374707,Belgium,Europe,Belgium: Brussels,S49M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S49M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S49M3,SRP237728,M3_placebo
SRR10698230,AMPLICON,420,19436760,PRJNA595949,SAMN13577835,Metagenome or environmental,12104303,UNIVERSITE CATHOLIQUE DE LOUVAIN,2018-01-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374705,Belgium,Europe,Belgium: Brussels,S47M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S47M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S47M3,SRP237728,M3_placebo
SRR10698236,AMPLICON,420,50103480,PRJNA595949,SAMN13577677,Metagenome or environmental,27117718,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-09-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374699,Belgium,Europe,Belgium: Liege,C10M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C10M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C10M3,SRP237728,M3_placebo
SRR10698239,AMPLICON,420,39002460,PRJNA595949,SAMN13577827,Metagenome or environmental,20693358,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-10-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374696,Belgium,Europe,Belgium: Brussels,S43M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S43M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S43M3,SRP237728,M3_placebo
SRR10698241,AMPLICON,420,21942060,PRJNA595949,SAMN13577825,Metagenome or environmental,12657506,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-08-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374694,Belgium,Europe,Belgium: Brussels,S42M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S42M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S42M3,SRP237728,M3_placebo
SRR10698243,AMPLICON,420,25841760,PRJNA595949,SAMN13577823,Metagenome or environmental,15825874,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-09-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374692,Belgium,Europe,Belgium: Brussels,S41M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S41M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S41M3,SRP237728,M3_placebo
SRR10698248,AMPLICON,420,27343680,PRJNA595949,SAMN13577819,Metagenome or environmental,14921266,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-10-06,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374687,Belgium,Europe,Belgium: Brussels,S38M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S38M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S38M3,SRP237728,M3_placebo
SRR10698252,AMPLICON,420,31885140,PRJNA595949,SAMN13577815,Metagenome or environmental,19127783,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-07-28,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374683,Belgium,Europe,Belgium: Brussels,S35M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S35M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S35M3,SRP237728,M3_placebo
SRR10698254,AMPLICON,420,43420020,PRJNA595949,SAMN13577813,Metagenome or environmental,24609261,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-06-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374681,Belgium,Europe,Belgium: Brussels,S34M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S34M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S34M3,SRP237728,M3_placebo
SRR10698259,AMPLICON,420,47645220,PRJNA595949,SAMN13577809,Metagenome or environmental,26462536,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-05-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374676,Belgium,Europe,Belgium: Brussels,S31M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S31M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S31M3,SRP237728,M3_placebo
SRR10698261,AMPLICON,420,30905280,PRJNA595949,SAMN13577807,Metagenome or environmental,18649240,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-04-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374674,Belgium,Europe,Belgium: Brussels,S29M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S29M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S29M3,SRP237728,M3_placebo
SRR10698263,AMPLICON,420,51048060,PRJNA595949,SAMN13577805,Metagenome or environmental,27889228,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-04-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374672,Belgium,Europe,Belgium: Brussels,S27M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S27M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S27M3,SRP237728,M3_placebo
SRR10698267,AMPLICON,420,37427880,PRJNA595949,SAMN13577801,Metagenome or environmental,20840233,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-01-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374668,Belgium,Europe,Belgium: Brussels,S22M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S22M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S22M3,SRP237728,M3_placebo
SRR10698274,AMPLICON,420,48410460,PRJNA595949,SAMN13577795,Metagenome or environmental,26382040,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-11-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374661,Belgium,Europe,Belgium: Brussels,S16M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S16M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S16M3,SRP237728,M3_placebo
SRR10698278,AMPLICON,420,35658840,PRJNA595949,SAMN13577791,Metagenome or environmental,21342723,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-11-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374657,Belgium,Europe,Belgium: Brussels,S14M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S14M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S14M3,SRP237728,M3_placebo
SRR10698289,AMPLICON,420,41419140,PRJNA595949,SAMN13577781,Metagenome or environmental,23242303,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-07-08,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374646,Belgium,Europe,Belgium: Brussels,S08M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S08M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S08M3,SRP237728,M3_placebo
SRR10698294,AMPLICON,420,40882380,PRJNA595949,SAMN13577777,Metagenome or environmental,23018122,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-05-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374641,Belgium,Europe,Belgium: Brussels,S05M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S05M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S05M3,SRP237728,M3_placebo
SRR10698296,AMPLICON,420,27306300,PRJNA595949,SAMN13577775,Metagenome or environmental,16825837,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-06-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374639,Belgium,Europe,Belgium: Brussels,S04M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S04M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S04M3,SRP237728,M3_placebo
SRR10698302,AMPLICON,420,51619260,PRJNA595949,SAMN13577671,Metagenome or environmental,28311003,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-07-28,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374633,Belgium,Europe,Belgium: Liege,C07M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C07M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C07M3,SRP237728,M3_placebo
SRR10698303,AMPLICON,420,58450140,PRJNA595949,SAMN13577769,Metagenome or environmental,31606459,UNIVERSITE CATHOLIQUE DE LOUVAIN,2018-05-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374632,Belgium,Europe,Belgium: Brussels,E53M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E53M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E53M3,SRP237728,M3_placebo
SRR10698307,AMPLICON,420,32096820,PRJNA595949,SAMN13577765,Metagenome or environmental,19497496,UNIVERSITE CATHOLIQUE DE LOUVAIN,2018-03-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374628,Belgium,Europe,Belgium: Brussels,E48M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E48M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E48M3,SRP237728,M3_placebo
SRR10698311,AMPLICON,420,48435240,PRJNA595949,SAMN13577761,Metagenome or environmental,26689528,UNIVERSITE CATHOLIQUE DE LOUVAIN,2018-03-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374624,Belgium,Europe,Belgium: Brussels,E45M3_placebo,Homo sapiens,Illumina MiSeq,50.81 N 4.26 E,E45M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,E45M3,SRP237728,M3_placebo
SRR10698314,AMPLICON,420,42748440,PRJNA595949,SAMN13577661,Metagenome or environmental,23284021,UNIVERSITE CATHOLIQUE DE LOUVAIN,2016-05-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374621,Belgium,Europe,Belgium: Liege,C01M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C01M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C01M3,SRP237728,M3_placebo
SRR10698203,AMPLICON,420,29058540,PRJNA595949,SAMN13577689,Metagenome or environmental,17616468,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-03-01,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374732,Belgium,Europe,Belgium: Liege,C17M3_placebo,Homo sapiens,Illumina MiSeq,50.57 N 5.56 E,C17M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,C17M3,SRP237728,M3_placebo
SRR10698237,AMPLICON,420,47558280,PRJNA595949,SAMN13577829,Metagenome or environmental,26069837,UNIVERSITE CATHOLIQUE DE LOUVAIN,2017-09-08,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",intestine environment,organic feature,organic material,SRX7374698,Belgium,Europe,Belgium: Brussels,S44M3_placebo,Homo sapiens,Illumina MiSeq,50.85 N 4.45 E,S44M3_placebo,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-02-20T00:00:00Z,S44M3,SRP237728,M3_placebo
