folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_diet	Host	Instrument	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	groups
95_obese	95_obese_M0_inulin	sample-87	129.60604652891334	0.1064051849656612	3.5304796948182484	128.25	0.0457992611599053	11	21.834413365503	12.657693576283288	14.96375923101711	0.9867969841044764	0.9999613446894046	0.2622953238677204	0.0002760549618235	11.279425522234227	0.7888239292860011	0.4594665779631026	128	0.7286600786334063	3.865531059542064e-05	5.100620550433844	0.9542007388400946	3	0.6496111517349792	77609.0	SRR10698212	AMPLICON	420	51562560	PRJNA595949	SAMN13577680	Metagenome or environmental	28426958	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-08-17	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374723	Belgium	Europe	Belgium: Liege	C12M0_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C12M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C12M0	SRP237728	M0_inulin
95_obese	95_obese_M0_placebo	sample-113	207.91787082636895	0.065259186056958	4.043886250021549	205.47368421052636	0.0268240599304784	18	37.27996442715086	19.529861626135848	26.690781069396643	0.9783081721371556	0.999856257299434	0.2789245425293377	0.0004667841242295	18.57795849517055	0.8397791731234849	0.8647251172160224	204	0.7622804538994724	0.0001437427005659	5.848539872187846	0.9731759400695216	8	0.6482220648568474	55655.0	SRR10698238	AMPLICON	420	37751280	PRJNA595949	SAMN13577828	Metagenome or environmental	20949807	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-06-16	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374697	Belgium	Europe	Belgium: Brussels	S44M0_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S44M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S44M0	SRP237728	M0_placebo
95_obese	95_obese_M3_placebo	sample-62	142.45519769837875	0.1098640660328529	3.489322786722244	145.2	0.046220886441005	4	21.635240623876182	13.897041845194329	16.41719966420716	0.9873559584230192	0.999877414258084	0.233139997776098	0.0003288965604499	12.22785828531389	0.7879174665337663	0.5093048496672462	138	0.7092578144481331	0.0001225857419161	5.041776520165588	0.953779113558995	9	0.6812855592416818	73418.0	SRR10698187	AMPLICON	420	47136180	PRJNA595949	SAMN13577703	Metagenome or environmental	25724528	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-05-30	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374748	Belgium	Europe	Belgium: Liege	C25M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C25M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C25M3	SRP237728	M3_placebo
95_obese	95_obese_M3_inulin	sample-25	240.00954093308653	0.2721734536748755	3.2462440284379617	237.10526315789477	0.1110460078469998	18	9.005276456023601	21.69385128297885	29.02231792002248	0.9850049030841516	0.9998538816891276	0.1072261878920654	0.0002686645014188	20.357943053873058	0.6690072439011404	0.781153829967505	233	0.596828348459242	0.0001461183108723	4.693569228690068	0.8889539921530001	13	0.7165130141052651	88969.0	SRR10698150	AMPLICON	420	56654640	PRJNA595949	SAMN13577737	Metagenome or environmental	31241533	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-04-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374785	Belgium	Europe	Belgium: Brussels	E11M3_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E11M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E11M3	SRP237728	M3_inulin
95_obese	95_obese_M3_placebo	sample-123	168.9352345314487	0.1306815591520401	3.5978782305264727	169.1	0.0484493999694166	9	20.640090499185607	13.981483867787018	20.918195497730085	0.9851210539251612	0.999680875313426	0.2256497296429422	0.0005375611803785	14.875124739322032	0.7836290921541247	0.7638993939132109	160	0.7108374262029603	0.0003191246865739	5.204700521812877	0.9515506000305832	14	0.6660260428538864	43870.0	SRR10698248	AMPLICON	420	27343680	PRJNA595949	SAMN13577819	Metagenome or environmental	14921266	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-10-06	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374687	Belgium	Europe	Belgium: Brussels	S38M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S38M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S38M3	SRP237728	M3_placebo
95_obese	95_obese_M0_placebo	sample-104	186.12798370448476	0.3874738965141807	2.932619849473198	183.66666666666663	0.1660394995250768	17	6.022663299156539	18.69483450419936	23.093333864814365	0.9891425732869016	0.9997858175522516	0.1001624697857974	0.0008179137432399	16.371568389780354	0.595034426685378	0.7604555272471224	180	0.5662861369491526	0.0002141824477484	4.24253254851108	0.8339605004749231	12	0.7421816465473987	56027.0	SRR10698229	AMPLICON	420	35042280	PRJNA595949	SAMN13577836	Metagenome or environmental	19518873	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-08-17	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374706	Belgium	Europe	Belgium: Brussels	S49M0_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S49M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S49M0	SRP237728	M0_placebo
95_obese	95_obese_M3_placebo	sample-33	279.078601512886	0.0599648985959438	4.284911706641476	277.88235294117646	0.0232608368496285	16	42.9907146705243	20.22080166139459	36.52392774137744	0.9715193525659294	0.9999164252284376	0.2622305796334579	0.0003697384396885	24.683566673397795	0.850659772841374	1.0338124142547196	277	0.7637942085729246	8.357477156229106e-05	6.197229276282307	0.9767391631503716	6	0.6371057201751711	71792.0	SRR10698158	AMPLICON	420	49284480	PRJNA595949	SAMN13577667	Metagenome or environmental	27687104	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-06-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374777	Belgium	Europe	Belgium: Liege	C05M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C05M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C05M3	SRP237728	M3_placebo
95_obese	95_obese_M3_placebo	sample-134	245.5790906353508	0.0966242110009017	3.867865728123973	242.33333333333331	0.0389895472960137	20	25.64789974112466	20.83848478212962	30.728105620301843	0.9801063922430612	0.9998027502254284	0.1994578212246963	0.000414864718845	21.21736261553677	0.8055660364157786	0.8933490851380788	238	0.7084520541443526	0.0001972497745716	5.5930998615108365	0.9610104527039862	14	0.6781845064445976	70976.0	SRR10698259	AMPLICON	420	47645220	PRJNA595949	SAMN13577809	Metagenome or environmental	26462536	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-05-05	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374676	Belgium	Europe	Belgium: Brussels	S31M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S31M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S31M3	SRP237728	M3_placebo
95_obese	95_obese_M3_inulin	sample-12	268.51708631317365	0.0635165984970988	4.324855979950731	265.9	0.0223561790017077	19	44.73036290877839	19.59693215346473	37.27261601470881	0.9703716460491224	0.9996908589365548	0.2903961075735243	0.0007598271136642	24.514725314151672	0.8546478471683411	1.277638421196771	262	0.7796066656213537	0.0003091410634452	6.2629101197544985	0.9776438209982922	13	0.6195967479013624	42052.0	SRR10698137	AMPLICON	420	31509660	PRJNA595949	SAMN13577749	Metagenome or environmental	18871797	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-10-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374798	Belgium	Europe	Belgium: Brussels	E32M3_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E32M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E32M3	SRP237728	M3_inulin
95_obese	95_obese_M0_inulin	sample-10	146.64258362168397	0.3359081446956704	2.9784700556709747	143.86666666666667	0.1334041082426754	14	7.496021023437295	16.955329372043785	16.868034372107783	0.9902654652815162	0.9998952619106846	0.1330368769743072	0.0003772530397408	12.540590987872683	0.6370598168239859	0.5138018627053429	142	0.6020324242214316	0.0001047380893154	4.304379590925601	0.8665958917573245	8	0.7179590418751364	76381.0	SRR10698135	AMPLICON	420	47161380	PRJNA595949	SAMN13577750	Metagenome or environmental	25097670	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-09-18	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374800	Belgium	Europe	Belgium: Brussels	E35M0_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E35M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E35M0	SRP237728	M0_inulin
95_obese	95_obese_M3_inulin	sample-167	190.6417779150579	0.2242211106314907	3.4852986357402727	189.0	0.0777769805751443	10	12.857274640969749	15.009536932030851	22.5527005697635	0.983944259518476	0.9998603458344972	0.1740611563716051	0.0002612926315381	16.23169751501397	0.7236933609631492	0.6556143147853131	184	0.6696245284280603	0.0001396541655028	5.037961626923972	0.9222230194248556	11	0.6561903502835587	78766.0	SRR10698292	AMPLICON	420	49634760	PRJNA595949	SAMN13577779	Metagenome or environmental	27288683	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-06-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374643	Belgium	Europe	Belgium: Brussels	S06M3_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S06M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S06M3	SRP237728	M3_inulin
95_obese	95_obese_M3_placebo	sample-78	188.60593531442095	0.1002146680796717	3.865001184161651	185.10526315789477	0.0338892476351937	18	29.507884352130212	14.05923240194458	24.78141930008068	0.981431805729208	0.999646748729654	0.2628511033678924	0.0005331726598066	17.12120241285339	0.8201851277786291	0.94351490419937	181	0.7459280563354501	0.0003532512703459	5.594345465367396	0.9661107523648064	13	0.6545785072799336	36801.0	SRR10698203	AMPLICON	420	29058540	PRJNA595949	SAMN13577689	Metagenome or environmental	17616468	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-03-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374732	Belgium	Europe	Belgium: Liege	C17M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C17M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C17M3	SRP237728	M3_placebo
95_obese	95_obese_M0_inulin	sample-126	138.1431276031806	0.1838678793681187	3.3090399321220265	136.1	0.0740563049707921	9	13.503239196100864	16.698377637853724	16.22391836599695	0.98800566322683	0.9998883038136268	0.1994583327081452	0.0004322130969369	12.04095211842994	0.7307862967101983	0.5352725237156917	134	0.6768702708276229	0.000111696186373	4.782825704037291	0.9259436950292078	7	0.6667657404695051	62670.0	SRR10698251	AMPLICON	420	37870560	PRJNA595949	SAMN13577816	Metagenome or environmental	20571049	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-05-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374684	Belgium	Europe	Belgium: Brussels	S37M0_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S37M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S37M0	SRP237728	M0_inulin
95_obese	95_obese_M0_placebo	sample-179	102.1140383472057	0.1370118140714229	3.096090338699892	99.9090909090909	0.0681892928761845	10	14.665058953108083	10.467545221189612	10.999875479544164	0.9913714323789063	0.9999439027947628	0.2161621491447299	0.0002960228395576	8.598103390082871	0.7413523955387689	0.3316047974713698	99	0.6744908682758091	5.609720523723508e-05	4.471440502787479	0.9318107071238154	5	0.7020009929771965	89131.0	SRR10698304	AMPLICON	420	55517280	PRJNA595949	SAMN13577768	Metagenome or environmental	30484266	UNIVERSITE CATHOLIQUE DE LOUVAIN	2018-02-18	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374631	Belgium	Europe	Belgium: Brussels	E53M0_placebo	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E53M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E53M0	SRP237728	M0_placebo
95_obese	95_obese_M3_inulin	sample-71	91.30502130048976	0.1212920409442239	3.1778935305579536	91.0	0.0573757677925675	6	17.428960665334063	11.19006588647203	10.196878873757406	0.9907552187745642	0.9999869438061416	0.2564492374978953	0.0001872571088361	8.002669041904246	0.7632253954245471	0.328813535824078	91	0.705275686356515	1.3056193858366409e-05	4.589789331533385	0.9426242322074324	1	0.6814714818292215	76592.0	SRR10698196	AMPLICON	420	50084160	PRJNA595949	SAMN13577695	Metagenome or environmental	27058388	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-04-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374739	Belgium	Europe	Belgium: Liege	C20M3_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C20M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C20M3	SRP237728	M3_inulin
95_obese	95_obese_M0_inulin	sample-99	99.64499076638964	0.2508358824784805	3.0873326245287536	99.14285714285714	0.0915352422467962	6	10.92475395764849	11.32412935080499	11.67457775630341	0.9906260278401958	0.9999644305328306	0.2146160801027056	0.0002479196493315	8.960270235645726	0.7004058306862854	0.4175023040218527	99	0.6729994215560198	3.5569467169381804e-05	4.461553170602147	0.9084647577532038	2	0.6597227162425996	56228.0	SRR10698224	AMPLICON	420	34601700	PRJNA595949	SAMN13577840	Metagenome or environmental	19527219	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-08-10	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374711	Belgium	Europe	Belgium: Brussels	S51M0_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S51M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S51M0	SRP237728	M0_inulin
95_obese	95_obese_M0_placebo	sample-24	165.2528398495854	0.1275801728447968	3.7621570235926898	163.75	0.0406289456576155	11	24.612994105904374	13.29492351206961	20.468333590933693	0.9829656945565712	0.9998750089279336	0.2633170534375939	0.0004791712099638	14.725818437460433	0.8018219637745668	0.684550498534568	162	0.7410812464634142	0.0001249910720662	5.4394251889922325	0.9593710543423845	7	0.6386197282204711	56004.0	SRR10698149	AMPLICON	420	36186780	PRJNA595949	SAMN13577738	Metagenome or environmental	19880893	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-01-17	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374786	Belgium	Europe	Belgium: Brussels	E15M0_placebo	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E15M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E15M0	SRP237728	M0_placebo
95_obese	95_obese_M3_placebo	sample-127	224.57272103103065	0.2802274634100867	3.334798606037265	223.35294117647055	0.0998935588635186	16	10.010655455435998	15.749600125662964	28.88804849542803	0.9855777175388384	0.9995105807774772	0.1305227207176117	0.0008418395927591	19.687228868005768	0.687258382405249	1.0186226275835368	211	0.6253404077925573	0.0004894192225226	4.828315315272935	0.9001064411364813	21	0.7162829808469304	42908.0	SRR10698252	AMPLICON	420	31885140	PRJNA595949	SAMN13577815	Metagenome or environmental	19127783	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-07-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374683	Belgium	Europe	Belgium: Brussels	S35M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S35M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S35M3	SRP237728	M3_placebo
95_obese	95_obese_M0_placebo	sample-165	179.2746333806014	0.1013269700849726	3.693648015855424	178.0	0.039830594913662	12	25.106328493652388	14.038864255535987	23.455719486684373	0.984280160138019	0.9995925969037364	0.2335080373334682	0.0015485442078559	16.27609654401765	0.8047652376353468	0.922453016141586	171	0.720805390859283	0.0004074030962635	5.346828081328845	0.960169405086338	14	0.683459196044276	34364.0	SRR10698290	AMPLICON	420	25785060	PRJNA595949	SAMN13577780	Metagenome or environmental	15164886	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-04-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374645	Belgium	Europe	Belgium: Brussels	S08M0_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S08M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S08M0	SRP237728	M0_placebo
95_obese	95_obese_M0_inulin	sample-46	153.4138898425025	0.0973510501500214	3.612596134945156	151.6153846153846	0.040887899643002	12	24.457113442635556	13.280116153668544	18.63580742693399	0.9858244282889173	0.9998799828546936	0.2437818054718087	0.0004657048306325	13.577811585213238	0.8011095799886493	0.6211033695190736	150	0.7223880103646804	0.0001200171453064	5.222011951114333	0.959112100356998	7	0.6780568652664666	58325.0	SRR10698171	AMPLICON	420	38972220	PRJNA595949	SAMN13577718	Metagenome or environmental	21980881	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-07-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374764	Belgium	Europe	Belgium: Liege	C37M0_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C37M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C37M0	SRP237728	M0_inulin
95_obese	95_obese_M3_inulin	sample-1	153.6128825151384	0.1341464589535343	3.5130604745532428	152.0	0.0493544919766978	8	20.26158025235348	13.474061187548882	16.97519743249393	0.9867725918747788	0.9999132922916848	0.2224044800684823	0.0002659881568201	12.727060777565889	0.7802631491278654	0.4593770713256591	148	0.7038531721516091	8.670770831526923e-05	5.074396620877031	0.9506455080233022	9	0.6854957142176425	103797.0	SRR10698126	AMPLICON	420	69220200	PRJNA595949	SAMN13577759	Metagenome or environmental	38792108	UNIVERSITE CATHOLIQUE DE LOUVAIN	2018-03-18	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374809	Belgium	Europe	Belgium: Brussels	E44M3_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E44M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E44M3	SRP237728	M3_inulin
95_obese	95_obese_M0_placebo	sample-44	280.89102862075833	0.0908697753695082	4.110996395862162	278.5652173913044	0.030393734508036	22	32.90151790118465	23.95463266005541	36.02771371333761	0.9750849843018586	0.9998855223994504	0.2195572265194926	0.0004823296403292	24.48467746968645	0.8286172522058883	0.9879131660313072	277	0.7326837197978743	0.0001144776005494	5.944806791701781	0.969606265491964	9	0.6638755346994787	78618.0	SRR10698169	AMPLICON	420	51308040	PRJNA595949	SAMN13577666	Metagenome or environmental	28210431	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-03-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374766	Belgium	Europe	Belgium: Liege	C05M0_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C05M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C05M0	SRP237728	M0_placebo
95_obese	95_obese_M0_inulin	sample-17	156.79887924168045	0.0866340624496157	3.665587991156265	151.57142857142858	0.0402929306915535	13	24.81824932654069	12.720794751279158	18.182312153089097	0.9848802246825548	0.9997671127353503	0.2645957561215843	0.0003107711792153	13.266354502272922	0.8026663274374646	0.617951014567737	146	0.7369988342081604	0.0002328872646495	5.298892318055773	0.9597070693084464	13	0.6460220327548944	55821.0	SRR10698142	AMPLICON	420	35443380	PRJNA595949	SAMN13577744	Metagenome or environmental	19352489	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-02-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374793	Belgium	Europe	Belgium: Brussels	E22M0_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E22M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E22M0	SRP237728	M0_inulin
95_obese	95_obese_M0_placebo	sample-122	172.117458880338	0.0748081455072814	3.8296896572463335	169.75	0.032284528566227	15	30.974588894759403	14.70961328991086	20.832933055111884	0.982581327349572	0.9998791467762402	0.2717320704890887	0.0006562237336101	15.044536353843297	0.8235218455282015	0.6529702699391268	168	0.7488054757608723	0.0001208532237597	5.535407764739235	0.9677154714337728	8	0.6536961663630949	66196.0	SRR10698247	AMPLICON	420	43719900	PRJNA595949	SAMN13577676	Metagenome or environmental	24138981	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-06-20	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374688	Belgium	Europe	Belgium: Liege	C10M0_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C10M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C10M0	SRP237728	M0_placebo
95_obese	95_obese_M3_placebo	sample-171	87.0261640523281	0.2150382610624376	2.651665118519517	84.0	0.1021170791597683	14	9.792681187399024	9.363614848491652	10.151939081421473	0.9941825993986366	0.999833647554619	0.1616891126537182	0.0005117029951596	7.814613486176545	0.6840441989383871	0.4370358483063955	83	0.6013689932655882	0.0001663524453809	3.8337510448575287	0.8978829208402317	6	0.77306186039489	36068.0	SRR10698296	AMPLICON	420	27306300	PRJNA595949	SAMN13577775	Metagenome or environmental	16825837	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-06-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374639	Belgium	Europe	Belgium: Brussels	S04M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S04M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S04M3	SRP237728	M3_placebo
95_obese	95_obese_M3_placebo	sample-142	227.32755256244812	0.1018971689466129	3.948623295605051	224.3684210526316	0.0345772406763357	18	28.920757713451344	16.633294001458022	29.249891354798148	0.9790343239107524	0.9998270584369542	0.2325885936403453	0.0004536756162442	20.154777934282027	0.8174499021777561	0.9232146009001112	222	0.7327748799341592	0.0001729415630458	5.711552150621604	0.9654227593236644	10	0.6508225708370978	57823.0	SRR10698267	AMPLICON	420	37427880	PRJNA595949	SAMN13577801	Metagenome or environmental	20840233	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-01-27	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374668	Belgium	Europe	Belgium: Brussels	S22M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S22M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S22M3	SRP237728	M3_placebo
95_obese	95_obese_M3_inulin	sample-140	158.80346235215558	0.2838021365666522	2.833907639262546	157.0	0.127695635098175	14	7.831121237865171	19.05879821234416	18.66693146055729	0.9916422723026186	0.9998599890791482	0.1052727713260871	0.0003295450036978	13.689590490265529	0.6450684589462904	0.5762377112721725	154	0.5637281928267155	0.0001400109208518	4.096492444243436	0.872304364901825	10	0.753172747474303	71423.0	SRR10698265	AMPLICON	420	41944560	PRJNA595949	SAMN13577803	Metagenome or environmental	22566120	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-04-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374670	Belgium	Europe	Belgium: Brussels	S25M3_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S25M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S25M3	SRP237728	M3_inulin
95_obese	95_obese_M0_placebo	sample-188	183.4078661371	0.0941818802252175	3.758252561521485	179.5	0.0384482220858405	13	26.009004987730552	18.343032618498608	22.506648722579865	0.983145582523239	0.999680088722061	0.247349412916621	0.0007966535741459	15.898817237273128	0.8076476656383559	0.7943238318026621	172	0.7320216820806997	0.0003199112779389	5.4361868173136445	0.9615517779141594	15	0.6542875055054499	46888.0	SRR10698313	AMPLICON	420	34253940	PRJNA595949	SAMN13577670	Metagenome or environmental	19698419	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-04-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374622	Belgium	Europe	Belgium: Liege	C07M0_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C07M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C07M0	SRP237728	M0_placebo
